code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh601888,2016-10-18,44.600000,45.020000,44.330000,44.970000,0.007392,3958510.000000,176827101.000000,43901412561.870003,43901412606.839996,0.004055,47.264217,2016-06-30,2016-08-31,27.502535,2.039414,22.605794,3.717727,44.970000
sh601890,2016-10-18,8.930000,9.030000,8.850000,9.010000,0.008959,7589852.000000,67967334.000000,8644194000.000000,8644194000.000000,0.007911,24.969242,2016-06-30,2016-08-26,51.303952,4.606985,21.161362,2.957492,9.010000
sh601898,2016-10-18,5.770000,5.980000,5.760000,5.960000,0.025818,29576812.000000,174391658.000000,54545922384.000000,79021633864.000000,0.003232,6.774442,2016-06-30,2016-08-25,-84.212906,1.333229,7.979649,0.943979,5.960000
sh601899,2016-10-18,3.210000,3.250000,3.200000,3.250000,0.003086,99447985.000000,321360138.000000,51362361859.250000,70007416862.500000,0.006293,5.865680,2016-06-30,2016-08-27,82.072158,0.094229,6.966774,2.629663,3.250000
sh601901,2016-10-18,7.300000,7.490000,7.280000,7.480000,0.024658,53715695.000000,398813273.000000,47048082001.800003,61576118434.599998,0.008540,7.714523,2016-06-30,2016-08-30,18.716096,8.158822,-1.508241,1.767319,7.480000
sh601908,2016-10-18,7.080000,7.150000,7.060000,7.140000,0.007052,5284397.000000,37619147.000000,12277519477.020000,14260848385.139999,0.003073,29.413426,2016-06-30,2016-08-26,97.268578,7.553389,86.228760,2.289636,7.140000
sh601918,2016-10-18,4.160000,4.220000,4.150000,4.210000,0.012019,29168920.000000,122137081.000000,10906180973.790001,10906180978.000000,0.011260,6.371751,2016-06-30,2016-08-12,-6.773291,2.110067,307.411464,2.491419,4.210000
sh601919,2016-10-18,5.150000,5.350000,5.130000,5.280000,0.025243,54001667.000000,284130848.000000,40316360604.959999,53941928604.959999,0.007072,5.508660,2016-06-30,2016-08-26,-6.113850,0.938285,62.077479,2.656737,5.280000
sh601928,2016-10-18,10.900000,11.070000,10.880000,11.060000,0.013749,6723268.000000,73853726.000000,28146594000.000000,28146594000.000000,0.002642,12.049162,2016-06-30,2016-08-31,23.192661,2.801816,12.586604,2.466988,11.060000
sh601929,2016-10-18,4.530000,4.580000,4.500000,4.580000,0.013274,30618806.000000,138790399.000000,14247469459.360001,14247469459.360001,0.009843,9.823582,2016-06-30,2016-08-19,89.677318,6.548124,19.588639,2.320632,4.580000
sh601933,2016-10-18,4.480000,4.530000,4.460000,4.520000,0.008929,27207629.000000,122243759.000000,29420098185.599998,43258488728.160004,0.004180,38.678590,2016-06-30,2016-08-26,44.464119,0.421009,15.576378,2.992585,4.520000
sh601939,2016-10-18,5.120000,5.170000,5.120000,5.170000,0.005837,50151828.000000,258155804.000000,49599209823.019997,1292556753602.620117,0.005228,8.048748,2016-06-30,2016-08-26,5.628234,2.181586,1.645337,0.876182,5.170000
sh601958,2016-10-18,7.700000,7.810000,7.700000,7.800000,0.010363,7220401.000000,56077299.000000,25167514320.000000,25167514320.000000,0.002238,10.256018,2016-06-30,2016-08-30,-368.046053,2.634501,137.080192,1.984127,7.800000
sh601965,2016-10-18,9.900000,9.980000,9.760000,9.930000,0.010173,5486550.000000,54228184.000000,9544516069.379999,9544516069.379999,0.005708,15.523317,2016-06-30,2016-08-06,30.255112,8.715098,22.817200,2.518004,9.930000
sh601966,2016-10-18,30.400000,30.770000,30.300000,30.750000,0.011181,5181409.000000,158341477.000000,6150000000.000000,36900000000.000000,0.025907,30.750000,2016-06-30,2016-08-24,27.916478,,30.325444,4.953605,30.750000
sh601968,2016-10-18,10.620000,11.330000,10.500000,11.130000,0.046053,54173194.000000,596571776.000000,3153499629.000000,9274999629.000000,0.191200,11.169656,2016-06-30,2016-08-18,353.322117,,24.042512,4.678043,11.130000
sh601969,2016-10-18,11.260000,11.420000,11.250000,11.380000,0.007972,1822651.000000,20653149.000000,9771664600.000000,21242704600.000000,0.002123,11.471264,2016-06-30,2016-08-31,-215.771411,20.219896,-82.754007,5.110702,11.380000
sh601985,2016-10-18,6.670000,6.830000,6.660000,6.790000,0.016467,88325182.000000,596809913.000000,28798087500.000000,105689269700.000000,0.020825,6.877676,2016-06-30,2016-08-25,27.778914,,6.554529,2.635972,6.790000
sh601988,2016-10-18,3.360000,3.400000,3.360000,3.390000,0.008929,85802926.000000,289796859.000000,714495095327.939941,997974612306.989990,0.000407,5.339303,2016-06-30,2016-08-31,5.764453,2.201413,25.572939,0.799321,3.390000
sh601989,2016-10-18,6.580000,6.790000,6.540000,6.730000,0.019697,109722765.000000,734659053.000000,120856367811.119995,123574005894.179993,0.006110,11.291536,2016-06-30,2016-08-31,-59.867455,2.072910,-193.780593,2.024121,6.730000
sh601991,2016-10-18,3.880000,4.030000,3.880000,3.970000,0.020566,19433006.000000,76739072.000000,39677609200.000000,52840849184.660004,0.001944,9.607647,2016-06-30,2016-08-30,21.499553,0.853783,2.463803,1.191799,3.970000
sh601992,2016-10-18,4.190000,4.240000,4.170000,4.230000,0.011962,15468784.000000,64895606.000000,26325917887.500000,45166971896.820000,0.002485,8.896703,2016-06-30,2016-08-30,8.460034,0.551822,-9.488602,0.582645,4.230000
sh601996,2016-10-18,8.610000,8.770000,8.510000,8.760000,0.010381,11143085.000000,96020221.000000,4107669111.240000,4107669120.000000,0.023764,18.194936,2016-06-30,2016-08-31,90.319521,3.552634,21.200592,2.396192,8.760000
sh601997,2016-10-18,14.880000,15.180000,14.750000,15.140000,0.018157,26084625.000000,390499543.000000,7570000000.000000,34800681366.000000,0.052169,15.140000,2016-06-30,2016-08-15,,,,,15.140000
sh601998,2016-10-18,5.950000,6.050000,5.950000,6.030000,0.011745,39897616.000000,239821358.000000,192388139263.709991,295076823335.190002,0.001251,7.932261,2016-06-30,2016-08-26,7.173157,2.104304,-26.492918,0.894367,6.030000
sh601999,2016-10-18,11.870000,12.120000,11.870000,12.100000,0.018519,3222707.000000,38721306.000000,6666067870.000000,6666067870.000000,0.005850,12.441724,2016-06-30,2016-08-10,63.993738,4.189918,25.353854,3.525641,12.100000
sh603000,2016-10-18,20.350000,20.560000,20.100000,20.510000,0.000000,12490713.000000,254169963.000000,22677723538.049999,22677723558.560001,0.011297,84.026551,2016-06-30,2016-08-30,119.769920,14.131515,97.574203,8.500850,20.510000
sh603001,2016-10-18,21.250000,21.580000,21.200000,21.550000,0.014118,2079186.000000,44510224.000000,8641119000.000000,8641119000.000000,0.005185,23.726538,2016-06-30,2016-08-16,22.527820,2.683825,9.221701,2.159838,21.550000
sh603002,2016-10-18,6.560000,6.640000,6.520000,6.640000,0.010654,6514913.000000,42916485.000000,3984000000.000000,4076705688.000000,0.010858,10.269992,2016-06-30,2016-08-25,112.656939,4.189655,63.765221,4.048287,6.640000
sh603003,2016-10-18,21.220000,21.550000,21.030000,21.470000,-0.001860,3272033.000000,69432843.000000,4336940000.000000,9470730397.590000,0.016198,21.618167,2016-06-30,2016-08-25,-41.358054,0.330056,-18.759103,6.798822,21.470000
sh603005,2016-10-18,32.330000,32.850000,32.230000,32.820000,0.012338,2031059.000000,66189623.000000,3270155557.380000,7440194063.100000,0.020384,33.169637,2016-06-30,2016-08-17,106.039262,12.923320,41.121378,4.514443,32.820000
sh603006,2016-10-18,26.210000,27.140000,26.110000,26.960000,0.023538,4929788.000000,132094776.000000,1857004800.000000,5201058118.560000,0.071571,54.512322,2016-06-30,2016-08-19,26.286667,3.726519,21.235085,6.805675,26.960000
sh603007,2016-10-18,50.070000,50.420000,48.600000,50.340000,0.010438,3971799.000000,196918611.000000,1678839000.000000,6712839000.000000,0.119094,50.340000,2016-06-30,2016-08-25,,,,,50.340000
sh603008,2016-10-18,20.270000,20.460000,19.890000,20.290000,-0.000493,4260642.000000,85891494.000000,6391350000.000000,7768184498.230000,0.013526,31.656751,2016-06-30,2016-08-30,32.473404,3.686790,21.164893,4.718495,20.290000
sh603009,2016-10-18,43.300000,43.870000,42.840000,43.740000,0.022919,1207586.000000,52424133.000000,1519097198.400000,5743829943.180000,0.034771,44.419148,2016-06-30,2016-08-10,107.759028,6.948905,353.874534,4.570812,43.740000
sh603010,2016-10-18,26.900000,27.500000,26.900000,27.220000,0.008522,2214910.000000,60303161.000000,2681669160.360000,6924549750.040000,0.022482,60.324587,2016-06-30,2016-08-30,45.875270,3.470320,19.538091,7.124162,27.220000
sh603011,2016-10-18,13.030000,13.090000,12.810000,13.040000,0.008507,2957400.000000,38387530.000000,2760568000.000000,5818432273.760000,0.013970,26.299566,2016-09-30,2016-10-18,96.896921,4.852156,152.336449,3.493075,13.040000
sh603012,2016-10-18,11.560000,12.200000,11.540000,12.140000,0.051993,12511493.000000,150389701.000000,5145345524.820000,7727838400.000000,0.029520,24.419496,2016-06-30,2016-08-30,46.985788,,-51.840022,3.234056,12.140000
sh603015,2016-10-18,12.980000,13.220000,12.960000,13.210000,0.017720,2997515.000000,39304061.000000,2116242000.000000,5286642000.000000,0.018711,26.583074,2016-06-30,2016-08-26,74.849282,,54.903949,4.871124,13.210000
sh603016,2016-10-18,39.820000,40.660000,39.820000,40.230000,0.002992,2531944.000000,101925619.000000,1490521500.000000,5960476800.000000,0.068339,40.230000,2016-06-30,2016-08-26,77.128067,,63.086091,7.610094,40.230000
sh603017,2016-10-18,22.450000,22.770000,22.400000,22.710000,0.007095,1734600.000000,39321115.000000,2714585686.650000,6253737362.880000,0.014512,91.710146,2016-06-30,2016-08-09,52.759231,,75.469065,6.114207,22.710000
sh603018,2016-10-18,32.760000,33.320000,32.660000,33.240000,0.014652,1548073.000000,51135342.000000,4183781485.560000,6913920000.000000,0.012299,67.299287,2016-06-30,2016-08-23,26.217034,2.474048,15.876534,3.874261,33.240000
sh603019,2016-10-18,32.910000,33.360000,32.810000,33.300000,0.012774,3457416.000000,114501263.000000,11945738137.500000,21412698201.000000,0.009638,66.780521,2016-06-30,2016-08-23,58.918240,2.517082,90.607314,7.845262,33.300000
sh603020,2016-10-18,21.830000,22.260000,21.800000,22.230000,0.018323,2897108.000000,63952590.000000,4300615800.000000,7113600000.000000,0.014975,45.491513,2016-06-30,2016-08-27,26.580099,,24.060395,4.062500,22.230000
sh603021,2016-10-18,47.120000,48.490000,47.120000,48.290000,0.011309,872400.000000,41926605.000000,3088628400.000000,5942420115.500000,0.013640,48.584363,2016-06-30,2016-08-25,106.749844,,62.543469,4.474362,48.290000
sh603022,2016-10-18,21.700000,24.060000,21.700000,24.060000,0.100137,4521941.000000,106631500.000000,1563900000.000000,4812000000.000000,0.069568,60.288786,2016-06-30,2016-08-19,97.406541,,51.960841,8.492764,24.060000
sh603023,2016-10-18,15.700000,15.980000,15.420000,15.890000,0.025161,2461109.000000,38845927.000000,2017664530.000000,5720400000.000000,0.019382,71.678761,2016-06-30,2016-08-30,40.578156,,72.400046,11.957258,15.890000
sh603025,2016-10-18,33.610000,34.850000,33.610000,34.840000,0.032296,2132630.000000,73291065.000000,1776840000.000000,15573480000.000000,0.041816,35.477898,2016-06-30,2016-08-02,75.857864,,64.987269,11.104736,34.840000
sh603026,2016-10-18,46.300000,50.450000,46.280000,49.550000,0.057631,26456259.000000,1280555076.000000,6958185300.700000,10042794000.000000,0.188398,49.647906,2016-06-30,2016-08-26,90.571101,,21.938417,6.889887,49.550000
sh603027,2016-10-18,34.200000,34.860000,34.050000,34.770000,0.021145,1865117.000000,64303460.000000,1390800000.000000,5563200000.000000,0.046628,34.878929,2016-06-30,2016-08-26,59.405433,,57.131121,6.634230,34.770000
sh603028,2016-10-18,26.030000,26.850000,26.030000,26.660000,0.012918,8059555.000000,214133366.000000,1471632000.000000,5886528000.000000,0.146006,26.660000,2016-06-30,2016-08-25,113.302167,,56.447173,8.854201,26.660000
sh603029,2016-10-18,49.830000,52.990000,49.810000,52.300000,0.049990,3939239.000000,202692182.000000,1220682000.000000,4881682000.000000,0.168776,52.300000,2016-06-30,2016-08-26,106.279212,,314.681107,7.100865,52.300000
sh603030,2016-10-18,29.910000,30.450000,29.900000,30.430000,0.018066,929975.000000,28103797.000000,1958332387.600000,5397098577.300000,0.014451,30.523516,2016-06-30,2016-08-25,58.472003,,-1043.087787,5.654242,30.430000
sh603031,2016-10-18,61.700000,64.500000,61.500000,64.140000,0.035184,4657122.000000,293585784.000000,1282800000.000000,5131200000.000000,0.232856,64.140000,,,,,,,64.140000
sh603066,2016-10-18,52.700000,52.700000,51.290000,52.470000,0.000000,2206971.000000,114756940.000000,2393943750.000000,5284253700.000000,0.048372,52.769711,2016-06-30,2016-08-26,69.058283,,64.805460,6.847903,52.470000
sh603067,2016-10-18,25.600000,26.870000,25.570000,26.460000,0.029973,15643743.000000,412106873.000000,1455300000.000000,5821200000.000000,0.284432,26.460000,,,,,,,26.460000
sh603069,2016-10-18,18.630000,19.360000,18.620000,19.270000,0.033244,8443044.000000,161292721.000000,1522330000.000000,6089320000.000000,0.106874,19.270000,2016-06-30,2016-08-30,78.492872,,19.519854,6.239073,19.270000
sh603077,2016-10-18,5.240000,5.310000,5.200000,5.300000,0.003788,20581325.000000,108370720.000000,16881156383.799999,21275284639.700001,0.006462,33.130558,2016-06-30,2016-08-31,-371.434578,3.969461,-142.938051,2.748535,5.300000
sh603085,2016-10-18,46.590000,47.180000,46.250000,46.670000,0.002578,1260844.000000,58780288.000000,1341762500.000000,5223201019.140000,0.043855,46.795931,2016-06-30,2016-08-23,140.109338,,137.617249,11.420531,46.670000
sh603088,2016-10-18,50.760000,51.000000,49.700000,50.930000,0.003349,687919.000000,34755640.000000,1273250000.000000,4074400000.000000,0.027517,51.239758,2016-06-30,2016-08-23,218.362517,,108.180557,8.863403,50.930000
sh603090,2016-10-18,52.100000,54.280000,49.000000,51.250000,-0.042951,14002695.000000,728823267.000000,1281250000.000000,5125000000.000000,0.560108,51.250000,,,,,,,51.250000
sh603099,2016-10-18,18.440000,18.740000,18.370000,18.700000,0.013001,2055777.000000,38213715.000000,1919929000.000000,4986729000.000000,0.020023,18.869952,2016-06-30,2016-08-12,50.016984,15.655453,40.090815,6.029341,18.700000
sh603101,2016-10-18,24.250000,24.710000,24.200000,24.700000,0.017717,1978718.000000,48504048.000000,1482000000.000000,5928000000.000000,0.032979,24.700000,2016-06-30,2016-08-05,52.153716,,27.274735,5.145941,24.700000
sh603108,2016-10-18,31.960000,33.180000,31.960000,33.130000,0.036608,3603990.000000,117791839.000000,4083451170.090000,9355214547.240000,0.029240,99.627626,2016-06-30,2016-08-26,42.964986,,-16.919644,9.808450,33.130000
sh603111,2016-10-18,14.610000,15.320000,14.610000,15.230000,0.036760,13799225.000000,208088973.000000,5769124000.000000,11245576897.500000,0.036429,38.465690,2016-06-30,2016-08-24,32.368099,2.548000,36.380053,9.286019,15.230000
sh603116,2016-10-18,21.430000,21.690000,21.360000,21.680000,0.013084,2354598.000000,50736252.000000,3917699771.120000,8862784000.000000,0.013030,21.753492,2016-06-30,2016-08-26,28.392014,,53.095871,2.898163,21.680000
sh603117,2016-10-18,16.760000,16.950000,16.530000,16.950000,0.005935,6728752.000000,112588799.000000,3985029597.450000,7836339797.400000,0.028620,17.047864,2016-06-30,2016-08-27,87.661229,,535.088550,5.094067,16.950000
sh603118,2016-10-18,38.580000,39.260000,38.510000,39.240000,0.017371,4079334.000000,158865994.000000,4668945462.360000,13954491914.400000,0.034285,39.627071,2016-06-30,2016-08-16,45.244330,,25.670263,3.467840,39.240000
sh603123,2016-10-18,10.000000,10.220000,9.960000,10.170000,0.017000,3819685.000000,38707530.000000,3746576010.960000,5330546737.740000,0.010368,11.072175,2016-06-30,2016-08-27,38.464157,0.925275,17.005523,1.853573,10.170000
sh603126,2016-10-18,11.580000,11.850000,11.550000,11.830000,0.018949,6272017.000000,73654232.000000,2579413200.000000,7222215000.000000,0.028765,17.884939,2016-06-30,2016-08-29,57.510100,5.258376,19.869596,5.160530,11.830000
sh603128,2016-10-18,10.660000,10.970000,10.570000,10.950000,0.027205,11923772.000000,128531954.000000,8851421539.049999,10941073045.350000,0.014751,22.683077,2016-06-30,2016-08-16,43.076996,1.109477,24.271683,4.223396,10.950000
sh603131,2016-10-18,62.900000,64.060000,62.800000,63.980000,0.017170,1180977.000000,74910593.000000,1599500000.000000,6398000000.000000,0.047239,63.980000,2016-06-30,2016-08-27,104.117168,,71.823080,10.982183,63.980000
sh603158,2016-10-18,22.210000,22.880000,22.190000,22.770000,0.023371,1507735.000000,34165877.000000,2307511800.000000,4972193820.000000,0.014878,45.801074,2016-06-30,2016-08-30,35.860075,3.930432,28.104588,5.832629,22.770000
sh603159,2016-10-18,49.700000,52.580000,49.700000,51.220000,0.023786,4334924.000000,222831718.000000,1280500000.000000,5122000000.000000,0.173397,51.220000,2016-06-30,2016-08-11,,,,,51.220000
sh603160,2016-10-18,30.760000,30.760000,30.760000,30.760000,0.100143,4136.000000,127223.000000,1384200000.000000,13688200000.000000,0.000092,30.760000,,,,,,,30.760000
sh603166,2016-10-18,19.300000,19.610000,19.100000,19.500000,0.016684,2008544.000000,38947544.000000,1521959400.000000,11544364845.000000,0.025734,23.660228,2016-06-30,2016-08-25,203.757497,10.308989,55.108252,5.692267,19.500000
sh603167,2016-10-18,10.710000,10.940000,10.700000,10.910000,0.018674,8096546.000000,87815891.000000,5252074000.000000,5252074000.000000,0.016819,11.687155,2016-06-30,2016-08-30,21.468644,4.438548,12.528263,1.791256,10.910000
sh603168,2016-10-18,42.430000,43.380000,42.430000,43.290000,0.011212,1370861.000000,59052080.000000,4355233740.000000,7072503750.000000,0.013626,109.509075,2016-06-30,2016-08-24,36.232218,7.673567,35.130117,7.507544,43.290000
sh603169,2016-10-18,13.090000,13.490000,13.090000,13.380000,0.009811,10818341.000000,143777020.000000,5174099520.000000,13720060326.600000,0.027976,21.749425,2016-06-30,2016-07-30,-289.980711,5.564703,-22.662486,4.592888,13.380000
sh603188,2016-10-18,18.100000,18.230000,17.940000,18.200000,0.007194,6135671.000000,110891354.000000,6897945600.000000,10483200000.000000,0.016189,38.003197,2016-06-30,2016-08-26,18.696581,4.577188,16.416836,3.338347,18.200000
sh603189,2016-10-18,40.070000,41.770000,40.060000,41.050000,-0.022386,18303534.000000,745667586.000000,2265960000.000000,9063840000.000000,0.331586,41.050000,,,,,,,41.050000
sh603198,2016-10-18,23.500000,23.980000,23.430000,23.970000,0.023047,4176310.000000,99393518.000000,3988608000.000000,19176000000.000000,0.025098,24.729788,2016-06-30,2016-08-16,33.042927,,42.720952,4.802741,23.970000
sh603199,2016-10-18,40.700000,41.300000,40.530000,41.290000,0.014247,858746.000000,35179479.000000,3011870147.000000,4569977200.000000,0.011773,41.509390,2016-09-30,2016-10-11,59.980447,10.860662,29.066043,4.821458,41.290000
sh603222,2016-10-18,14.820000,15.240000,14.820000,15.170000,0.023617,3475439.000000,52407594.000000,1713299800.000000,4854400000.000000,0.030772,30.508926,2016-06-30,2016-08-25,67.842544,,36.109161,6.710014,15.170000
